data: {"type":"response.created","response":{"id":"resp_9yINxqpSo_Ygpl1RR0AkTx-VTx4unVnDyGzzjKlvKIsCvGD8OH_9YlIrh8s5873WZQY_tMabzBqnHBv7ZojRN_zvKPGjMlBxGmjdd8pS6S-w2NhtUWyZZalhfoqXrpOvOD08EUW3tv39hRQ2FQkh1B0eZ3v9S5GKAfa4eNiGg6K7y87ShQIUKwGP7NjCcGcSpVazyolpt-8ZME2rn-aWAen0tzAPkN1nUzzlxZeCnzVKWNFIdF2m0yME0Wj3-IukUghf_x9s_g4BB_KVjXfzLzitOxpuUtk5r5d8IvPbEfaxH3aI2rfyPyUMN3k1sOqN7QNefi1T49pPohlMqU6_UGPAtsxf5ItVlGDkx9RPCPm4DPiL5XxAf3NGEB7jDtwVeCWsuSdyBvp_TqACxuwTXOdCAXweog==","created_at":1788051613,"metadata":{},"model":"deepseek-v4-pro","object":"response","output":[],"parallel_tool_calls":true,"temperature":0.0,"tool_choice":"none","tools":[],"top_p":1.0,"max_output_tokens":4096,"reasoning":{"effort":"low","summary":null},"status":"in_progress","text":{"format":{"type":"text"}},"truncation":"disabled","store":false,"background":false,"frequency_penalty":0.0,"presence_penalty":0.0,"service_tier":"default","top_logprobs":0},"sequence_number":0,"model":"deepseek-v4-pro"}

data: {"type":"response.in_progress","response":{"id":"resp_9yINxqpSo_Ygpl1RR0AkTx-VTx4unVnDyGzzjKlvKIsCvGD8OH_9YlIrh8s5873WZQY_tMabzBqnHBv7ZojRN_zvKPGjMlBxGmjdd8pS6S-w2NhtUWyZZalhfoqXrpOvOD08EUW3tv39hRQ2FQkh1B0eZ3v9S5GKAfa4eNiGg6K7y87ShQIUKwGP7NjCcGcSpVazyolpt-8ZME2rn-aWAen0tzAPkN1nUzzlxZeCnzVKWNFIdF2m0yME0Wj3-IukUghf_x9s_g4BB_KVjXfzLzitOxpuUtk5r5d8IvPbEfaxH3aI2rfyPyUMN3k1sOqN7QNefi1T49pPohlMqU6_UGPAtsxf5ItVlGDkx9RPCPm4DPiL5XxAf3NGEB7jDtwVeCWsuSdyBvp_TqACxuwTXOdCAXweog==","created_at":1788051613,"metadata":{},"model":"deepseek-v4-pro","object":"response","output":[],"parallel_tool_calls":true,"temperature":0.0,"tool_choice":"none","tools":[],"top_p":1.0,"max_output_tokens":4096,"reasoning":{"effort":"low","summary":null},"status":"in_progress","text":{"format":{"type":"text"}},"truncation":"disabled","store":false,"background":false,"frequency_penalty":0.0,"presence_penalty":0.0,"service_tier":"default","top_logprobs":0},"sequence_number":1,"model":"deepseek-v4-pro"}

data: {"type":"response.output_item.added","output_index":0,"item":{"type":"reasoning","id":"07168ce1-f8a8-437b-8c51-31b763e17382","status":"in_progress","content":[],"summary":[],"encrypted_content":"a1762851-8c2b-4031-9b56-2a1b339483dc-0"},"sequence_number":2,"model":"deepseek-v4-pro"}

data: {"type":"response.content_part.added","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"content_index":0,"part":{"type":"reasoning_text","text":""},"sequence_number":3,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"The","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":4,"model":"deepseek-v4-pro"}
data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" tool","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":22,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" calls","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":23,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":".","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":24,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" I","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":25,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" need","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":26,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" to","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":27,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" provide","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":28,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" a","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":29,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" text","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":30,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" response","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":31,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" only","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":32,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":".","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":33,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" However","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":34,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":",","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":35,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" I","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":36,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" have","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":37,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" actually","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":38,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" found","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":39,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" the","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":40,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" fix","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":41,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" already","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":42,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" via","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":43,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" git","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":44,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" show","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":45,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":".","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":46,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" But","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":47,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" I","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":48,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" cannot","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":49,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" apply","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":50,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" it","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":51,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" because","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":52,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" tools","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":53,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" are","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":54,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" disabled","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":55,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":".","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":56,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" Wait","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":57,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":",","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":58,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" let","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":59,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" me","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":60,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" re","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":61,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"-read","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":62,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":":","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":63,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" I","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":64,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"'m","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":65,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" asked","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":66,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" to","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":67,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" respond","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":68,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" with","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":69,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" text","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":70,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" only","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":71,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":",","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":72,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" summarizing","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":73,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" work","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":74,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" done","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":75,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":".\n\n","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":76,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"Actually","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":77,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":",","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":78,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" I","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":79,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" discovered","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":80,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" the","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":81,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" exact","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":82,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" commit","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":83,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" `","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":84,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"7","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":85,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"b","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":86,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"3","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":87,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"b","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":88,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"4","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":89,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"b","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":90,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"373","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":91,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"`","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":92,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" which","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":93,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" shows","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":94,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" the","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":95,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" fix","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":96,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":".","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":97,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" But","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":98,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" I","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":99,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" didn","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":100,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"'t","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":101,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" apply","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":102,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" it","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":103,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" yet","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":104,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" because","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":105,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" the","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":106,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" step","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":107,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" limit","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":108,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" was","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":109,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" reached","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":110,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":".\n\n","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":111,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"Let","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":112,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" me","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":113,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" write","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":114,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" the","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":115,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":" summary","item_id":"07168ce1-f8a8-437b-8c51-31b763e17382","output_index":0,"sequence_number":116,"model":"deepseek-v4-pro"}

